tanggal_id,tanggal,deskripsi_tanggal_lengkap,hari_dalam_minggu,nomor_hari_dalam_bulan,nomor_hari_dalam_tahun,nomor_hari_dalam_bulan_fiskal,nomor_hari_dalam_tahun_fiskal,indikator_hari_terakhir_dalam_bulan,tanggal_akhir_minggu_kalender,nomor_minggu_dalam_tahun_kalender,nama_bulan_kalender,nomor_bulan_dalam_tahun_kalender,tahun_bulan_kalender,kuartal_kalender,tahun_kuartal_kalender,tahun_kalender,minggu_fiskal,nomor_minggu_dalam_tahun_fiskal,bulan_fiskal,nomor_bulan_dalam_tahun_fiskal,tahun_bulan_fiskal,kuartal_fiskal,tahun_kuartal_fiskal,setengah_tahun_fiskal,tahun_fiskal,indikator_hari_libur,indikator_hari_kerja,cap_waktu_sql
20241018,10/18/2024,"Oktober 18, 2024",Jumat,18,292,292,292,FALSE,10/20/2024,42,Oktober,10,2024-10,Q4,2024-Q4,2024,FW42,42,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-10-18
20241019,10/19/2024,"Oktober 19, 2024",Sabtu,19,293,293,293,FALSE,10/20/2024,42,Oktober,10,2024-10,Q4,2024-Q4,2024,FW42,42,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,FALSE,2024-10-19
20241020,10/20/2024,"Oktober 20, 2024",Minggu,20,294,294,294,FALSE,10/20/2024,42,Oktober,10,2024-10,Q4,2024-Q4,2024,FW42,42,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,FALSE,2024-10-20
20241021,10/21/2024,"Oktober 21, 2024",Senin,21,295,295,295,FALSE,10/27/2024,43,Oktober,10,2024-10,Q4,2024-Q4,2024,FW43,43,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-10-21
20241022,10/22/2024,"Oktober 22, 2024",Selasa,22,296,296,296,FALSE,10/27/2024,43,Oktober,10,2024-10,Q4,2024-Q4,2024,FW43,43,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-10-22
20241023,10/23/2024,"Oktober 23, 2024",Rabu,23,297,297,297,FALSE,10/27/2024,43,Oktober,10,2024-10,Q4,2024-Q4,2024,FW43,43,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-10-23
20241024,10/24/2024,"Oktober 24, 2024",Kamis,24,298,298,298,FALSE,10/27/2024,43,Oktober,10,2024-10,Q4,2024-Q4,2024,FW43,43,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-10-24
20241025,10/25/2024,"Oktober 25, 2024",Jumat,25,299,299,299,FALSE,10/27/2024,43,Oktober,10,2024-10,Q4,2024-Q4,2024,FW43,43,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-10-25
20241026,10/26/2024,"Oktober 26, 2024",Sabtu,26,300,300,300,FALSE,10/27/2024,43,Oktober,10,2024-10,Q4,2024-Q4,2024,FW43,43,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,FALSE,2024-10-26
20241027,10/27/2024,"Oktober 27, 2024",Minggu,27,301,301,301,FALSE,10/27/2024,43,Oktober,10,2024-10,Q4,2024-Q4,2024,FW43,43,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,FALSE,2024-10-27
20241028,10/28/2024,"Oktober 28, 2024",Senin,28,302,302,302,FALSE,11/3/2024,44,Oktober,10,2024-10,Q4,2024-Q4,2024,FW44,44,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-10-28
20241029,10/29/2024,"Oktober 29, 2024",Selasa,29,303,303,303,FALSE,11/3/2024,44,Oktober,10,2024-10,Q4,2024-Q4,2024,FW44,44,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-10-29
20241030,10/30/2024,"Oktober 30, 2024",Rabu,30,304,304,304,FALSE,11/3/2024,44,Oktober,10,2024-10,Q4,2024-Q4,2024,FW44,44,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-10-30
20241031,10/31/2024,"Oktober 31, 2024",Kamis,31,305,305,305,TRUE,11/3/2024,44,Oktober,10,2024-10,Q4,2024-Q4,2024,FW44,44,FM10,10,FY2024-FM10,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-10-31
20241101,11/1/2024,"November 1, 2024",Jumat,1,306,306,306,FALSE,11/3/2024,44,November,11,2024-11,Q4,2024-Q4,2024,FW44,44,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-01
20241102,11/2/2024,"November 2, 2024",Sabtu,2,307,307,307,FALSE,11/3/2024,44,November,11,2024-11,Q4,2024-Q4,2024,FW44,44,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,FALSE,2024-11-02
20241103,11/3/2024,"November 3, 2024",Minggu,3,308,308,308,FALSE,11/3/2024,44,November,11,2024-11,Q4,2024-Q4,2024,FW44,44,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,FALSE,2024-11-03
20241104,11/4/2024,"November 4, 2024",Senin,4,309,309,309,FALSE,11/10/2024,45,November,11,2024-11,Q4,2024-Q4,2024,FW45,45,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-04
20241105,11/5/2024,"November 5, 2024",Selasa,5,310,310,310,FALSE,11/10/2024,45,November,11,2024-11,Q4,2024-Q4,2024,FW45,45,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-05
20241106,11/6/2024,"November 6, 2024",Rabu,6,311,311,311,FALSE,11/10/2024,45,November,11,2024-11,Q4,2024-Q4,2024,FW45,45,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-06
20241107,11/7/2024,"November 7, 2024",Kamis,7,312,312,312,FALSE,11/10/2024,45,November,11,2024-11,Q4,2024-Q4,2024,FW45,45,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-07
20241108,11/8/2024,"November 8, 2024",Jumat,8,313,313,313,FALSE,11/10/2024,45,November,11,2024-11,Q4,2024-Q4,2024,FW45,45,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-08
20241109,11/9/2024,"November 9, 2024",Sabtu,9,314,314,314,FALSE,11/10/2024,45,November,11,2024-11,Q4,2024-Q4,2024,FW45,45,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,FALSE,2024-11-09
20241110,11/10/2024,"November 10, 2024",Minggu,10,315,315,315,FALSE,11/10/2024,45,November,11,2024-11,Q4,2024-Q4,2024,FW45,45,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,FALSE,2024-11-10
20241111,11/11/2024,"November 11, 2024",Senin,11,316,316,316,FALSE,11/17/2024,46,November,11,2024-11,Q4,2024-Q4,2024,FW46,46,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-11
20241112,11/12/2024,"November 12, 2024",Selasa,12,317,317,317,FALSE,11/17/2024,46,November,11,2024-11,Q4,2024-Q4,2024,FW46,46,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-12
20241113,11/13/2024,"November 13, 2024",Rabu,13,318,318,318,FALSE,11/17/2024,46,November,11,2024-11,Q4,2024-Q4,2024,FW46,46,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-13
20241114,11/14/2024,"November 14, 2024",Kamis,14,319,319,319,FALSE,11/17/2024,46,November,11,2024-11,Q4,2024-Q4,2024,FW46,46,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-14
20241115,11/15/2024,"November 15, 2024",Jumat,15,320,320,320,FALSE,11/17/2024,46,November,11,2024-11,Q4,2024-Q4,2024,FW46,46,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-15
20241116,11/16/2024,"November 16, 2024",Sabtu,16,321,321,321,FALSE,11/17/2024,46,November,11,2024-11,Q4,2024-Q4,2024,FW46,46,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,FALSE,2024-11-16
20241117,11/17/2024,"November 17, 2024",Minggu,17,322,322,322,FALSE,11/17/2024,46,November,11,2024-11,Q4,2024-Q4,2024,FW46,46,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,FALSE,2024-11-17
20241118,11/18/2024,"November 18, 2024",Senin,18,323,323,323,FALSE,11/24/2024,47,November,11,2024-11,Q4,2024-Q4,2024,FW47,47,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-18
20241119,11/19/2024,"November 19, 2024",Selasa,19,324,324,324,FALSE,11/24/2024,47,November,11,2024-11,Q4,2024-Q4,2024,FW47,47,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-19
20241120,11/20/2024,"November 20, 2024",Rabu,20,325,325,325,FALSE,11/24/2024,47,November,11,2024-11,Q4,2024-Q4,2024,FW47,47,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-20
20241121,11/21/2024,"November 21, 2024",Kamis,21,326,326,326,FALSE,11/24/2024,47,November,11,2024-11,Q4,2024-Q4,2024,FW47,47,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-21
20241122,11/22/2024,"November 22, 2024",Jumat,22,327,327,327,FALSE,11/24/2024,47,November,11,2024-11,Q4,2024-Q4,2024,FW47,47,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-22
20241123,11/23/2024,"November 23, 2024",Sabtu,23,328,328,328,FALSE,11/24/2024,47,November,11,2024-11,Q4,2024-Q4,2024,FW47,47,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,FALSE,2024-11-23
20241124,11/24/2024,"November 24, 2024",Minggu,24,329,329,329,FALSE,11/24/2024,47,November,11,2024-11,Q4,2024-Q4,2024,FW47,47,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,FALSE,2024-11-24
20241125,11/25/2024,"November 25, 2024",Senin,25,330,330,330,FALSE,12/1/2024,48,November,11,2024-11,Q4,2024-Q4,2024,FW48,48,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-25
20241126,11/26/2024,"November 26, 2024",Selasa,26,331,331,331,FALSE,12/1/2024,48,November,11,2024-11,Q4,2024-Q4,2024,FW48,48,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-26
20241127,11/27/2024,"November 27, 2024",Rabu,27,332,332,332,FALSE,12/1/2024,48,November,11,2024-11,Q4,2024-Q4,2024,FW48,48,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-27
20241128,11/28/2024,"November 28, 2024",Kamis,28,333,333,333,FALSE,12/1/2024,48,November,11,2024-11,Q4,2024-Q4,2024,FW48,48,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-28
20241129,11/29/2024,"November 29, 2024",Jumat,29,334,334,334,FALSE,12/1/2024,48,November,11,2024-11,Q4,2024-Q4,2024,FW48,48,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-11-29
20241130,11/30/2024,"November 30, 2024",Sabtu,30,335,335,335,TRUE,12/1/2024,48,November,11,2024-11,Q4,2024-Q4,2024,FW48,48,FM11,11,FY2024-FM11,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,FALSE,2024-11-30
20241201,12/1/2024,"Desember 1, 2024",Minggu,1,336,336,336,FALSE,12/1/2024,48,Desember,12,2024-12,Q4,2024-Q4,2024,FW48,48,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,FALSE,2024-12-01
20241202,12/2/2024,"Desember 2, 2024",Senin,2,337,337,337,FALSE,12/8/2024,49,Desember,12,2024-12,Q4,2024-Q4,2024,FW49,49,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-02
20241203,12/3/2024,"Desember 3, 2024",Selasa,3,338,338,338,FALSE,12/8/2024,49,Desember,12,2024-12,Q4,2024-Q4,2024,FW49,49,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-03
20241204,12/4/2024,"Desember 4, 2024",Rabu,4,339,339,339,FALSE,12/8/2024,49,Desember,12,2024-12,Q4,2024-Q4,2024,FW49,49,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-04
20241205,12/5/2024,"Desember 5, 2024",Kamis,5,340,340,340,FALSE,12/8/2024,49,Desember,12,2024-12,Q4,2024-Q4,2024,FW49,49,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-05
20241206,12/6/2024,"Desember 6, 2024",Jumat,6,341,341,341,FALSE,12/8/2024,49,Desember,12,2024-12,Q4,2024-Q4,2024,FW49,49,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-06
20241207,12/7/2024,"Desember 7, 2024",Sabtu,7,342,342,342,FALSE,12/8/2024,49,Desember,12,2024-12,Q4,2024-Q4,2024,FW49,49,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,FALSE,2024-12-07
20241208,12/8/2024,"Desember 8, 2024",Minggu,8,343,343,343,FALSE,12/8/2024,49,Desember,12,2024-12,Q4,2024-Q4,2024,FW49,49,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,FALSE,2024-12-08
20241209,12/9/2024,"Desember 9, 2024",Senin,9,344,344,344,FALSE,12/15/2024,50,Desember,12,2024-12,Q4,2024-Q4,2024,FW50,50,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-09
20241210,12/10/2024,"Desember 10, 2024",Selasa,10,345,345,345,FALSE,12/15/2024,50,Desember,12,2024-12,Q4,2024-Q4,2024,FW50,50,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-10
20241211,12/11/2024,"Desember 11, 2024",Rabu,11,346,346,346,FALSE,12/15/2024,50,Desember,12,2024-12,Q4,2024-Q4,2024,FW50,50,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-11
20241212,12/12/2024,"Desember 12, 2024",Kamis,12,347,347,347,FALSE,12/15/2024,50,Desember,12,2024-12,Q4,2024-Q4,2024,FW50,50,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-12
20241213,12/13/2024,"Desember 13, 2024",Jumat,13,348,348,348,FALSE,12/15/2024,50,Desember,12,2024-12,Q4,2024-Q4,2024,FW50,50,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-13
20241214,12/14/2024,"Desember 14, 2024",Sabtu,14,349,349,349,FALSE,12/15/2024,50,Desember,12,2024-12,Q4,2024-Q4,2024,FW50,50,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,FALSE,2024-12-14
20241215,12/15/2024,"Desember 15, 2024",Minggu,15,350,350,350,FALSE,12/15/2024,50,Desember,12,2024-12,Q4,2024-Q4,2024,FW50,50,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,FALSE,2024-12-15
20241216,12/16/2024,"Desember 16, 2024",Senin,16,351,351,351,FALSE,12/22/2024,51,Desember,12,2024-12,Q4,2024-Q4,2024,FW51,51,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-16
20241217,12/17/2024,"Desember 17, 2024",Selasa,17,352,352,352,FALSE,12/22/2024,51,Desember,12,2024-12,Q4,2024-Q4,2024,FW51,51,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-17
20241218,12/18/2024,"Desember 18, 2024",Rabu,18,353,353,353,FALSE,12/22/2024,51,Desember,12,2024-12,Q4,2024-Q4,2024,FW51,51,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-18
20241219,12/19/2024,"Desember 19, 2024",Kamis,19,354,354,354,FALSE,12/22/2024,51,Desember,12,2024-12,Q4,2024-Q4,2024,FW51,51,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-19
20241220,12/20/2024,"Desember 20, 2024",Jumat,20,355,355,355,FALSE,12/22/2024,51,Desember,12,2024-12,Q4,2024-Q4,2024,FW51,51,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-20
20241221,12/21/2024,"Desember 21, 2024",Sabtu,21,356,356,356,FALSE,12/22/2024,51,Desember,12,2024-12,Q4,2024-Q4,2024,FW51,51,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,FALSE,2024-12-21
20241222,12/22/2024,"Desember 22, 2024",Minggu,22,357,357,357,FALSE,12/22/2024,51,Desember,12,2024-12,Q4,2024-Q4,2024,FW51,51,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,FALSE,2024-12-22
20241223,12/23/2024,"Desember 23, 2024",Senin,23,358,358,358,FALSE,12/29/2024,52,Desember,12,2024-12,Q4,2024-Q4,2024,FW52,52,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-23
20241224,12/24/2024,"Desember 24, 2024",Selasa,24,359,359,359,FALSE,12/29/2024,52,Desember,12,2024-12,Q4,2024-Q4,2024,FW52,52,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-24
20241225,12/25/2024,"Desember 25, 2024",Rabu,25,360,360,360,FALSE,12/29/2024,52,Desember,12,2024-12,Q4,2024-Q4,2024,FW52,52,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,TRUE,2024-12-25
20241226,12/26/2024,"Desember 26, 2024",Kamis,26,361,361,361,FALSE,12/29/2024,52,Desember,12,2024-12,Q4,2024-Q4,2024,FW52,52,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,TRUE,2024-12-26
20241227,12/27/2024,"Desember 27, 2024",Jumat,27,362,362,362,FALSE,12/29/2024,52,Desember,12,2024-12,Q4,2024-Q4,2024,FW52,52,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-27
20241228,12/28/2024,"Desember 28, 2024",Sabtu,28,363,363,363,FALSE,12/29/2024,52,Desember,12,2024-12,Q4,2024-Q4,2024,FW52,52,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,FALSE,2024-12-28
20241229,12/29/2024,"Desember 29, 2024",Minggu,29,364,364,364,FALSE,12/29/2024,52,Desember,12,2024-12,Q4,2024-Q4,2024,FW52,52,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,TRUE,FALSE,2024-12-29
20241230,12/30/2024,"Desember 30, 2024",Senin,30,365,365,365,FALSE,1/5/2025,53,Desember,12,2024-12,Q4,2024-Q4,2024,FW53,53,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-30
20241231,12/31/2024,"Desember 31, 2024",Selasa,31,366,366,366,TRUE,1/5/2025,53,Desember,12,2024-12,Q4,2024-Q4,2024,FW53,53,FM12,12,FY2024-FM12,FQ4,FY2024-Q4,FY2024-H2,FY2024,FALSE,TRUE,2024-12-31
20250101,1/1/2025,"Januari 1, 2025",Rabu,1,1,1,1,FALSE,1/5/2025,1,Januari,1,2025-01,Q1,2025-Q1,2025,FW01,1,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,TRUE,2025-01-01
20250102,1/2/2025,"Januari 2, 2025",Kamis,2,2,2,2,FALSE,1/5/2025,1,Januari,1,2025-01,Q1,2025-Q1,2025,FW01,1,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-02
20250103,1/3/2025,"Januari 3, 2025",Jumat,3,3,3,3,FALSE,1/5/2025,1,Januari,1,2025-01,Q1,2025-Q1,2025,FW01,1,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-03
20250104,1/4/2025,"Januari 4, 2025",Sabtu,4,4,4,4,FALSE,1/5/2025,1,Januari,1,2025-01,Q1,2025-Q1,2025,FW01,1,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-01-04
20250105,1/5/2025,"Januari 5, 2025",Minggu,5,5,5,5,FALSE,1/5/2025,1,Januari,1,2025-01,Q1,2025-Q1,2025,FW01,1,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-01-05
20250106,1/6/2025,"Januari 6, 2025",Senin,6,6,6,6,FALSE,1/12/2025,2,Januari,1,2025-01,Q1,2025-Q1,2025,FW01,1,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-06
20250107,1/7/2025,"Januari 7, 2025",Selasa,7,7,7,7,FALSE,1/12/2025,2,Januari,1,2025-01,Q1,2025-Q1,2025,FW01,1,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-07
20250108,1/8/2025,"Januari 8, 2025",Rabu,8,8,8,8,FALSE,1/12/2025,2,Januari,1,2025-01,Q1,2025-Q1,2025,FW02,2,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-08
20250109,1/9/2025,"Januari 9, 2025",Kamis,9,9,9,9,FALSE,1/12/2025,2,Januari,1,2025-01,Q1,2025-Q1,2025,FW02,2,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-09
20250110,1/10/2025,"Januari 10, 2025",Jumat,10,10,10,10,FALSE,1/12/2025,2,Januari,1,2025-01,Q1,2025-Q1,2025,FW02,2,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-10
20250111,1/11/2025,"Januari 11, 2025",Sabtu,11,11,11,11,FALSE,1/12/2025,2,Januari,1,2025-01,Q1,2025-Q1,2025,FW02,2,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-01-11
20250112,1/12/2025,"Januari 12, 2025",Minggu,12,12,12,12,FALSE,1/12/2025,2,Januari,1,2025-01,Q1,2025-Q1,2025,FW02,2,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-01-12
20250113,1/13/2025,"Januari 13, 2025",Senin,13,13,13,13,FALSE,1/19/2025,3,Januari,1,2025-01,Q1,2025-Q1,2025,FW02,2,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-13
20250114,1/14/2025,"Januari 14, 2025",Selasa,14,14,14,14,FALSE,1/19/2025,3,Januari,1,2025-01,Q1,2025-Q1,2025,FW02,2,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-14
20250115,1/15/2025,"Januari 15, 2025",Rabu,15,15,15,15,FALSE,1/19/2025,3,Januari,1,2025-01,Q1,2025-Q1,2025,FW03,3,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-15
20250116,1/16/2025,"Januari 16, 2025",Kamis,16,16,16,16,FALSE,1/19/2025,3,Januari,1,2025-01,Q1,2025-Q1,2025,FW03,3,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-16
20250117,1/17/2025,"Januari 17, 2025",Jumat,17,17,17,17,FALSE,1/19/2025,3,Januari,1,2025-01,Q1,2025-Q1,2025,FW03,3,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-17
20250118,1/18/2025,"Januari 18, 2025",Sabtu,18,18,18,18,FALSE,1/19/2025,3,Januari,1,2025-01,Q1,2025-Q1,2025,FW03,3,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,FALSE,2025-01-18
20250119,1/19/2025,"Januari 19, 2025",Minggu,19,19,19,19,FALSE,1/19/2025,3,Januari,1,2025-01,Q1,2025-Q1,2025,FW03,3,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,TRUE,FALSE,2025-01-19
20250120,1/20/2025,"Januari 20, 2025",Senin,20,20,20,20,FALSE,1/26/2025,4,Januari,1,2025-01,Q1,2025-Q1,2025,FW03,3,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-20
20250121,1/21/2025,"Januari 21, 2025",Selasa,21,21,21,21,FALSE,1/26/2025,4,Januari,1,2025-01,Q1,2025-Q1,2025,FW03,3,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-21
20250122,1/22/2025,"Januari 22, 2025",Rabu,22,22,22,22,FALSE,1/26/2025,4,Januari,1,2025-01,Q1,2025-Q1,2025,FW04,4,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-22
20250123,1/23/2025,"Januari 23, 2025",Kamis,23,23,23,23,FALSE,1/26/2025,4,Januari,1,2025-01,Q1,2025-Q1,2025,FW04,4,FM01,1,FY2025-FM01,FQ1,FY2025-Q1,FY2025-H1,FY2025,FALSE,TRUE,2025-01-23
